time,valve_states (),pressure[0] (psi),pressure[1] (psi),pressure[2] (psi),pressure[3] (psi),pressure[4] (psi),pressure[5] (psi),pressure[6] (psi),pressure[7] (psi),samplerate (Hz),motor_setpoint[0] (degrees),motor_setpoint[1] (degrees),main_cycle_time (microseconds),motor_cycle_time (microseconds),adc_cycle_time (microseconds),telemetry_cycle_time (microseconds),ebatt (Volts),ibus (Amps),telemetry_rate (Hz),motor_control_gain[0] (),motor_control_gain[1] (),motor_control_gain[2] (),motor_position[0] (),motor_position[1] (),motor_pwm[0] (),motor_pwm[1] (),count1 (),count2 (),count3 (),STATE (),load[0] (lbs),load[1] (lbs),load[2] (lbs),load[3] (lbs),thrust_load (lbs),thermocouple[0] (degC),thermocouple[1] (degC),thermocouple[2] (degC),thermocouple[3] (degC),ivlv[0] (Amps),ivlv[1] (Amps),ivlv[2] (Amps),ivlv[3] (Amps),ivlv[4] (Amps),ivlv[5] (Amps),ivlv[6] (Amps),ivlv[7] (Amps),ivlv[15] (Amps),evlv[0] (Volts),evlv[1] (Volts),evlv[2] (Volts),evlv[3] (Volts),evlv[4] (Volts),evlv5,evlv[6] (Volts),evlv[7] (Volts),evlv[8] (Volts),evlv[9] (Volts),evlv[10] (Volts),evlv[11] (Volts),evlv[12] (Volts),evlv[13] (Volts),evlv[14] (Volts),evlv15,LOG_TO_AUTO (),auto_states (),
13.55293060516745,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19811,99022,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.67,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
13.650075861398069,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-63.947,-29.67,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.33,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
13.745029329091695,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.06,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,0,
13.857000837974049,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99023,12.54,0.0,10,500.0,0.0,0.0,-63.947,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
13.954205827588973,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-63.977,-29.719,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.33,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
14.049019775163542,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-63.947,-29.67,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,0,
14.145058683783411,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.67,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
14.2583153137624,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9948,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.348,-30.072,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.33,6.32,6.32,6.29,6.32,7.13,6.31,-1,0,
14.352802861058441,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-63.947,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.05,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,0,
14.448905769732923,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
14.546183292743077,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9948,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.67,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
14.65782157467441,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-63.91,-29.652,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
14.753647576445932,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99023,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.67,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.04,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
14.849674111721908,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
14.944890406306481,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-63.947,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
15.05768324922304,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9946,19813,99022,12.536,0.0,10,500.0,0.0,0.0,-64.014,-29.67,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
15.15296653053144,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,0,
15.249332692763899,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9948,19814,99022,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.737,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,0,
15.34620829543108,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19812,99022,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32055,-14859,-29,-267,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
15.45680678980846,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
15.552777431703408,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19814,99021,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.31,6.29,6.33,7.13,6.31,-1,0,
15.648768126948802,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99023,12.536,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
15.74613909003869,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.719,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.32,7.13,6.31,-1,0,
15.857014064652002,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99021,12.536,0.0,10,500.0,0.0,0.0,-64.147,-29.804,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.31,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,0,
15.952818733071986,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,10261,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.804,-32040,-14902,-29,-500,-133,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.02,6.33,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
16.0488499616853,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9945,19812,99022,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.719,-32055,-14859,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
16.145122257170993,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9948,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32040,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.32,7.13,6.31,-1,0,
16.256784432456048,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19814,99023,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.786,-32055,-14893,-29,-500,-66,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.26,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
16.35270046097106,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19812,99021,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.804,-32073,-14902,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.03,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.32,6.31,6.29,6.33,7.13,6.31,-1,0,
16.448686889546146,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9947,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
16.559536264137613,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32040,-14902,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.34,6.32,6.32,6.29,6.33,7.14,6.31,-1,0,
16.657547227773634,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19812,99023,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
16.752852695767633,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19812,99020,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.719,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.31,6.29,6.33,7.13,6.31,-1,0,
16.848886911050165,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9948,19813,99023,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.719,-32073,-14868,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.06,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,0,
16.96068519311803,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19814,99020,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14902,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.33,6.31,6.31,6.29,6.33,7.13,6.31,-1,0,
17.056869168528358,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19814,99023,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32040,-14902,-29,-500,0,2,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.32,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,0,
17.15340642424015,32768,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19814,99021,12.526,0.0,10,500.0,0.0,0.0,-64.07,-29.73,-32001,-14865,-29,-500,0,3,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.05,0.05,0.06,0.02,6.34,6.31,6.26,6.26,6.31,6.33,6.35,6.31,6.31,6.33,6.31,6.32,6.29,6.33,7.14,12.49,-1,1,
17.248646612178444,32768,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19814,99021,12.526,0.0,10,500.0,0.0,0.0,-64.003,-29.73,-32035,-14865,-29,-500,0,3,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.05,0.05,0.06,0.02,6.34,6.31,6.26,6.26,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.31,6.29,6.33,7.13,12.49,-1,1,
17.36168137530144,32768,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19814,99023,12.526,0.0,10,500.0,0.0,0.0,-64.003,-29.73,-31949,-14822,-29,-500,0,3,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.05,0.05,0.06,0.02,6.33,6.31,6.27,6.26,6.31,6.33,6.35,6.31,6.31,6.33,6.31,6.32,6.29,6.33,7.14,12.49,-1,1,
17.456672816360804,32768,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9945,19813,99021,12.526,0.0,10,500.0,0.0,0.0,-64.003,-29.663,-32035,-14865,-29,-500,0,3,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.05,0.05,0.06,0.03,6.34,6.31,6.26,6.26,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.31,6.29,6.33,7.14,12.49,-1,1,
17.552819245072424,32768,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99022,12.526,0.0,10,500.0,0.0,0.0,-64.003,-29.73,-32001,-14865,-29,-500,0,3,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.05,0.05,0.06,0.02,6.33,6.31,6.26,6.26,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.32,6.29,6.33,7.14,12.49,-1,1,
17.650137728117528,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.044,-29.719,-32040,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.06,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
17.761575049877376,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,5,9945,19812,99020,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.32,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
