time,valve_states (),pressure[0] (psi),pressure[1] (psi),pressure[2] (psi),pressure[3] (psi),pressure[4] (psi),pressure[5] (psi),pressure[6] (psi),pressure[7] (psi),samplerate (Hz),motor_setpoint[0] (degrees),motor_setpoint[1] (degrees),main_cycle_time (microseconds),motor_cycle_time (microseconds),adc_cycle_time (microseconds),telemetry_cycle_time (microseconds),ebatt (Volts),ibus (Amps),telemetry_rate (Hz),motor_control_gain[0] (),motor_control_gain[1] (),motor_control_gain[2] (),motor_position[0] (),motor_position[1] (),motor_pwm[0] (),motor_pwm[1] (),count1 (),count2 (),count3 (),STATE (),load[0] (lbs),load[1] (lbs),load[2] (lbs),load[3] (lbs),thrust_load (lbs),thermocouple[0] (degC),thermocouple[1] (degC),thermocouple[2] (degC),thermocouple[3] (degC),ivlv[0] (Amps),ivlv[1] (Amps),ivlv[2] (Amps),ivlv[3] (Amps),ivlv[4] (Amps),ivlv[5] (Amps),ivlv[6] (Amps),ivlv[7] (Amps),ivlv[15] (Amps),evlv[0] (Volts),evlv[1] (Volts),evlv[2] (Volts),evlv[3] (Volts),evlv[4] (Volts),evlv5,evlv[6] (Volts),evlv[7] (Volts),evlv[8] (Volts),evlv[9] (Volts),evlv[10] (Volts),evlv[11] (Volts),evlv[12] (Volts),evlv[13] (Volts),evlv[14] (Volts),evlv15,LOG_TO_AUTO (),auto_states (),
17.857251291521102,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19812,99023,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,1,
17.95267835961887,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19814,99022,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
18.049581695643045,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,5,9947,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.786,-32055,-14859,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
18.160973790697636,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99023,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.04,0.05,0.01,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
18.256718299066282,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.33,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
18.352644140923,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19812,99023,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
18.44865659618696,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,10206,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32040,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.32,7.13,6.31,-1,1,
18.56152239916578,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19812,99021,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.04,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
18.657829681347994,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
18.753972696723366,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19812,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14835,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
18.848574590783652,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19814,99022,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32040,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
18.9611869535462,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9946,19812,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
19.057651675862765,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32022,-14859,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
19.152545410172085,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19812,99023,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.719,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.01,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
19.249806293168035,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.804,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.33,6.32,6.31,6.29,6.33,7.13,6.31,-1,1,
19.36071028113944,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9945,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.786,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.31,6.31,6.34,6.31,6.32,6.29,6.32,7.13,6.31,-1,1,
19.456713776395755,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19812,99023,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.804,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.31,6.29,6.33,7.13,6.31,-1,1,
19.553577432386074,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19814,99022,12.54,0.0,10,500.0,0.0,0.0,-64.044,-29.719,-32055,-14859,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
19.662960779059866,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9946,19812,99021,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,1,
19.761940276855704,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99021,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
19.856574597610322,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19813,99023,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.06,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
19.952530306159193,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9948,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
20.064568375098347,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19812,99021,12.54,0.0,10,500.0,0.0,0.0,-64.008,-29.7,-32022,-14859,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.33,6.31,6.32,6.29,6.33,7.13,6.31,-1,1,
20.16054712366688,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32055,-14859,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
20.25650283221575,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9947,19813,99023,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32055,-14859,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
20.353587501728,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19814,99061,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
20.464853303341485,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9947,19813,99061,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.804,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,1,
20.561219465573945,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9948,19814,99062,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.33,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
20.65648994687142,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19815,99062,12.536,0.0,10,500.0,0.0,0.0,-64.147,-29.67,-32007,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.32,6.33,6.35,6.3,6.32,6.33,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
20.75387669664145,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19814,99062,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32004,-14850,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
20.86447433768477,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9946,19814,99061,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.786,-32073,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,1,
20.96191655416879,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,5,9661,19815,99060,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32040,-14868,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
21.05745754236377,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19814,99063,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.804,-32091,-14878,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.34,6.31,6.32,6.29,6.32,7.13,6.31,-1,1,
21.153619331088496,32,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19814,99060,12.53,0.0,10,500.0,0.0,0.0,-64.075,-29.7,-32037,-14883,-29,-500,0,5,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.05,0.05,0.06,0.02,6.34,6.31,6.27,6.26,6.31,12.48,6.35,6.31,6.31,6.34,6.31,6.31,6.29,6.33,7.13,6.31,-1,1,
21.264539532407067,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9945,19814,99061,12.54,0.0,10,500.0,0.0,0.0,-64.014,-29.737,-32007,-14868,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,0,
21.3605848410324,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,2,9947,19812,98625,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.737,-32073,-14868,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,0,
21.456420229478596,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9947,19812,99020,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32040,-14868,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.03,0.04,0.05,0.06,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.32,6.32,6.29,6.33,7.13,6.31,-1,0,
21.552904578478575,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19813,99022,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.652,-32055,-14826,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.31,6.33,6.31,6.31,6.29,6.33,7.13,6.31,-1,0,
21.66478094061307,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19812,99021,12.54,0.0,10,500.0,0.0,0.0,-64.147,-29.804,-32073,-14902,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
21.761816970083814,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9946,19811,99023,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32040,-14868,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.34,6.32,6.27,6.27,6.31,6.33,6.35,6.3,6.32,6.34,6.31,6.32,6.29,6.32,7.13,6.31,-1,0,
21.85708531804614,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,3,9947,19812,99021,12.54,0.0,10,500.0,0.0,0.0,-64.08,-29.737,-32040,-14868,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.04,0.04,0.04,0.05,0.05,0.02,6.34,6.31,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.33,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
21.952738946337234,0,-249.0,-199.0,-199.0,-199.0,-312.0,-199.0,-312.0,-199.0,50,0.0,0.0,4,9947,19812,99022,12.54,0.0,10,500.0,0.0,0.0,-64.111,-29.719,-32055,-14859,-29,-500,0,7,0.0,0.0,0.0,0.0,0.0,2047,2047,2047,2047,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.02,6.33,6.32,6.27,6.27,6.31,6.33,6.35,6.31,6.32,6.34,6.31,6.32,6.29,6.33,7.13,6.31,-1,0,
